Question No.,Name,Problem Link,C++ Solution Link,Python Solution Link,Status,Category,Difficulty,Basic Idea,Section,Time Complexity,Space Complexity,Premium,Tags
157,Read N Characters Given Read4,https://leetcode.com/problems/read-n-characters-given-read4/,https://github.com/astromanish/CP/blob/master/final_solution/0157.%20Read%20N%20Characters%20Given%20Read4/0157.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0157.%20Read%20N%20Characters%20Given%20Read4/0157.py,Not started,String,Easy,,String,,,,
155,Min Stack,https://leetcode.com/problems/min-stack/,https://github.com/astromanish/CP/blob/master/final_solution/0155.%20Min%20Stack/0155.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0155.%20Min%20Stack/0155.py,Not started,Stack / Design,Easy,"Add another stack for min stack, maintance this stack when the main stack pop or push: 1. Only push min, such that len(minStack)<=len(Stack) 2. Push min again when current top is min, such that len(minStack)=len(Stack)",Stack,,,,
409,Longest Palindrome,https://leetcode.com/problems/longest-palindrome/,https://github.com/astromanish/CP/blob/master/final_solution/0409.%20Longest%20Palindrome/0409.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0409.%20Longest%20Palindrome/0409.py,Not started,Hash Table,Easy,"Length of Palindrome is always 2n or 2n + 1. So, get all possible 2*n, and choose a single one as 1 if it exists.",Hash Table,,,,
169,Majority Element,https://leetcode.com/problems/majority-element/,https://github.com/astromanish/CP/blob/master/final_solution/0169.%20Majority%20Element/0169.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0169.%20Majority%20Element/0169.py,Not started,Array,Easy,,Array,,,,
20,Valid Parentheses,https://leetcode.com/problems/valid-parentheses/,https://github.com/astromanish/CP/blob/master/final_solution/0020.%20Valid%20Parentheses/0020.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0020.%20Valid%20Parentheses/0020.py,Done,,Easy,"1. Stack<br>2. Replace all parentheses with '', if empty then True",String,,,,
258,Add Digits,https://leetcode.com/problems/add-digits/,https://github.com/astromanish/CP/blob/master/final_solution/0258.%20Add%20Digits/0258.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0258.%20Add%20Digits/0258.py,Not started,Math,Easy,,Mathematics,,,,
171,Excel Sheet Column Number,https://leetcode.com/problems/excel-sheet-column-number/,https://github.com/astromanish/CP/blob/master/final_solution/0171.%20Excel%20Sheet%20Column%20Number/0171.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0171.%20Excel%20Sheet%20Column%20Number/0171.py,Not started,Math,Easy,,Mathematics,,,,
925,Long Pressed Name,https://leetcode.com/problems/long-pressed-name/,https://github.com/astromanish/CP/blob/master/final_solution/0925.%20Long%20Pressed%20Name/0925.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0925.%20Long%20Pressed%20Name/0925.py,Not started,String,Easy,,String,,,,
538,Convert BST to Greater Tree,https://leetcode.com/problems/convert-bst-to-greater-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0538.%20Convert%20BST%20to%20Greater%20Tree/0538.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0538.%20Convert%20BST%20to%20Greater%20Tree/0538.py,Not started,DFS,Easy,Right first DFS with a variable recording sum of node.val and right.val. 1. Recursive.<br>2. Stack 3. Reverse Morris In-order Traversal,Depth-First Search,,,,
804,Unique Morse Code Words,https://leetcode.com/problems/unique-morse-code-words/,https://github.com/astromanish/CP/blob/master/final_solution/0804.%20Unique%20Morse%20Code%20Words/0804.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0804.%20Unique%20Morse%20Code%20Words/0804.py,Not started,String,Easy,"String, Hash and Set. Set is recommended.",String,,,,
257,Binary Tree Paths,https://leetcode.com/problems/binary-tree-paths/,https://github.com/astromanish/CP/blob/master/final_solution/0257.%20Binary%20Tree%20Paths/0257.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0257.%20Binary%20Tree%20Paths/0257.py,Not started,Tree / DFS / BFS,Easy,,Tree,,,,
111,Minimum Depth of Binary Tree,https://leetcode.com/problems/minimum-depth-of-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0111.%20Minimum%20Depth%20of%20Binary%20Tree/0111.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0111.%20Minimum%20Depth%20of%20Binary%20Tree/0111.py,Not started,Tree,Easy,"1. Recursion, note that when size of left (ld) or right (rd) is 0, then min = 1 + ld + rd<br> 2. BFS check by level (right most), which is much faster than recursion",Tree,,,,
119,Pascal's Triangle II,https://leetcode.com/problems/pascal's-triangle-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0119.%20Pascal%27s%20Triangle%20II/0119.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0119.%20Pascal%27s%20Triangle%20II/0119.py,Not started,Array,Easy,,Array,,,,
728,Self Dividing Numbers,https://leetcode.com/problems/self-dividing-numbers/,https://github.com/astromanish/CP/blob/master/final_solution/0728.%20Self%20Dividing%20Numbers/0728.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0728.%20Self%20Dividing%20Numbers/0728.py,Not started,Math,Easy,"Brute Force check every digit, O(nlogD) and O(1)",Mathematics,,,,
278,First Bad Version,https://leetcode.com/problems/first-bad-version/,https://github.com/astromanish/CP/blob/master/final_solution/0278.%20First%20Bad%20Version/0278.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0278.%20First%20Bad%20Version/0278.py,Not started,Binary Search,Easy,,Binary Search,,,,
746,Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs/,https://github.com/astromanish/CP/blob/master/final_solution/0746.%20Min%20Cost%20Climbing%20Stairs/0746.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0746.%20Min%20Cost%20Climbing%20Stairs/0746.py,Not started,Array / Dynamic Programming,Easy,,Array,,,,
836,Rectangle Overlap,https://leetcode.com/problems/rectangle-overlap/,https://github.com/astromanish/CP/blob/master/final_solution/0836.%20Rectangle%20Overlap/0836.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0836.%20Rectangle%20Overlap/0836.py,Not started,Math,Easy,"1. Check position, O(1) and O(1)<br>2. Check area, O(1) and O(1) ",Mathematics,,,,
637,Average of Levels in Binary Tree,https://leetcode.com/problems/average-of-levels-in-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0637.%20Average%20of%20Levels%20in%20Binary%20Tree/0637.cpp,,Not started,BFS,Easy,,Breadth-First Search,,,,
671,Second Minimum Node In a Binary Tree,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0671.%20Second%20Minimum%20Node%20In%20a%20Binary%20Tree/0671.cpp,,Not started,Tree,Easy,,Tree,,,,
697,Degree of an Array,https://leetcode.com/problems/degree-of-an-array/,https://github.com/astromanish/CP/blob/master/final_solution/0697.%20Degree%20of%20an%20Array/0697.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0697.%20Degree%20of%20an%20Array/0697.py,Not started,Array,Easy,"1. Find degree and value, then find smallest subarray (start and end with this value), O(n) and O(n)<br>2. Go through nums, remember left most pos and right most for each value, O(n) and O(n)",Array,,,,
461,Hamming Distance,https://leetcode.com/problems/hamming-distance/,https://github.com/astromanish/CP/blob/master/final_solution/0461.%20Hamming%20Distance/0461.cpp,,Not started,Bit Manipulation,Easy,"Hamming Distance is related to XOR for numbers. So, XOR then count 1. O(n)",Bit Manipulation,,,,
884,Uncommon Words from Two Sentences,https://leetcode.com/problems/uncommon-words-from-two-sentences/,https://github.com/astromanish/CP/blob/master/final_solution/0884.%20Uncommon%20Words%20from%20Two%20Sentences/0884.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0884.%20Uncommon%20Words%20from%20Two%20Sentences/0884.py,Not started,Hash Table,Easy,,Hash Table,,,,
205,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings/,https://github.com/astromanish/CP/blob/master/final_solution/0205.%20Isomorphic%20Strings/0205.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0205.%20Isomorphic%20Strings/0205.py,Not started,Hash Table,Easy,,Hash Table,,,,
270,Closest Binary Search Tree Value,https://leetcode.com/problems/closest-binary-search-tree-value/,https://github.com/astromanish/CP/blob/master/final_solution/0270.%20Closest%20Binary%20Search%20Tree%20Value/0270.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0270.%20Closest%20Binary%20Search%20Tree%20Value/0270.py,Not started,Tree / Binary Search,Easy,,Tree,,,,
125,Valid Palindrome,https://leetcode.com/problems/valid-palindrome/,https://github.com/astromanish/CP/blob/master/final_solution/0125.%20Valid%20Palindrome/0125.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0125.%20Valid%20Palindrome/0125.py,Not started,String / Two Pointers,Easy,,String,,,,
118,Pascal's Triangle,https://leetcode.com/problems/pascal's-triangle/,https://github.com/astromanish/CP/blob/master/final_solution/0118.%20Pascal%27s%20Triangle/0118.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0118.%20Pascal%27s%20Triangle/0118.py,Not started,Array,Easy,,Array,,,,
268,Missing Number,https://leetcode.com/problems/missing-number/,https://github.com/astromanish/CP/blob/master/final_solution/0268.%20Missing%20Number/0268.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0268.%20Missing%20Number/0268.py,Not started,Array / Bit Manipulation,Easy,1. Find missing by n * (n - 1)/2 - sum(nums)<br>2. XOR with index<br>3. Sort and binary search,Array,,,,
344,Reverse String,https://leetcode.com/problems/reverse-string/,https://github.com/astromanish/CP/blob/master/final_solution/0344.%20Reverse%20String/0344.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0344.%20Reverse%20String/0344.py,Not started,String,Easy,,String,,,,
652,Find Duplicate Subtrees,https://leetcode.com/problems/find-duplicate-subtrees/,https://github.com/astromanish/CP/blob/master/final_solution/0652.%20Find%20Duplicate%20Subtrees/0652.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0652.%20Find%20Duplicate%20Subtrees/0652.py,Not started,Tree,Medium,,Tree,,,,
275,H-Index II,https://leetcode.com/problems/h-index-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0275.%20H-Index%20II/0275.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0275.%20H-Index%20II/0275.py,Not started,Binary Search,Medium,,Binary Search,,,,
890,Find and Replace Pattern,https://leetcode.com/problems/find-and-replace-pattern/,https://github.com/astromanish/CP/blob/master/final_solution/0890.%20Find%20and%20Replace%20Pattern/0890.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0890.%20Find%20and%20Replace%20Pattern/0890.py,Not started,String,Medium,,String,,,,
508,Most Frequent Subtree Sum,https://leetcode.com/problems/most-frequent-subtree-sum/,https://github.com/astromanish/CP/blob/master/final_solution/0508.%20Most%20Frequent%20Subtree%20Sum/0508.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0508.%20Most%20Frequent%20Subtree%20Sum/0508.py,Not started,Tree / Hash Table,Medium,,Tree,,,,
725,Split Linked List in Parts,https://leetcode.com/problems/split-linked-list-in-parts/,https://github.com/astromanish/CP/blob/master/final_solution/0725.%20Split%20Linked%20List%20in%20Parts/0725.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0725.%20Split%20Linked%20List%20in%20Parts/0725.py,Not started,Linked List,Medium,,Linked List,,,,
484,Find Permutation,https://leetcode.com/problems/find-permutation/,https://github.com/astromanish/CP/blob/master/final_solution/0484.%20Find%20Permutation/0484.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0484.%20Find%20Permutation/0484.py,Not started,Greedy,Medium,,Greedy,,,,
138,Copy List with Random Pointer,https://leetcode.com/problems/copy-list-with-random-pointer/,https://github.com/astromanish/CP/blob/master/final_solution/0138.%20Copy%20List%20with%20Random%20Pointer/0138.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0138.%20Copy%20List%20with%20Random%20Pointer/0138.py,Not started,Hash Table / Linked List,Medium,"1. Hash O(n) and O(n)<br>2.  Modify original structure: Original->Copy->Original, then node.next.random = node.random.next, O(n) and O(1)",Hash Table,,,,
729,My Calendar I,https://leetcode.com/problems/my-calendar-i/,https://github.com/astromanish/CP/blob/master/final_solution/0729.%20My%20Calendar%20I/0729.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0729.%20My%20Calendar%20I/0729.py,Not started,Array,Medium,,Array,,,,
280,Wiggle Sort,https://leetcode.com/problems/wiggle-sort/,https://github.com/astromanish/CP/blob/master/final_solution/0280.%20Wiggle%20Sort/0280.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0280.%20Wiggle%20Sort/0280.py,Not started,Array,Medium,,Array,,,,
662,Maximum Width of Binary Tree,https://leetcode.com/problems/maximum-width-of-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0662.%20Maximum%20Width%20of%20Binary%20Tree/0662.cpp,,Not started,Tree / BFS / DFS,Medium,,Tree,,,,
253,Meeting Rooms II,https://leetcode.com/problems/meeting-rooms-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0253.%20Meeting%20Rooms%20II/0253.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0253.%20Meeting%20Rooms%20II/0253.py,Not started,Heap / Sort,Medium,,Binary Heap,,,,
200,Number of Islands,https://leetcode.com/problems/number-of-islands/,https://github.com/astromanish/CP/blob/master/final_solution/0200.%20Number%20of%20Islands/0200.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0200.%20Number%20of%20Islands/0200.py,Not started,BFS / Union Find,Medium,"1. Quick union find, O(nlogn) and O(n^2)<br>2. BFS with marks, O(n^2) and O(1)",Breadth-First Search,,,,
582,Kill Process,https://leetcode.com/problems/kill-process/,https://github.com/astromanish/CP/blob/master/final_solution/0582.%20Kill%20Process/0582.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0582.%20Kill%20Process/0582.py,Not started,Tree / BFS / DFS,Medium,,Tree,,,,
162,Find Peak Element,https://leetcode.com/problems/find-peak-element/,https://github.com/astromanish/CP/blob/master/final_solution/0162.%20Find%20Peak%20Element/0162.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0162.%20Find%20Peak%20Element/0162.py,Not started,Binary Search,Medium,,Binary Search,,,,
435,Non-overlapping Intervals,https://leetcode.com/problems/non-overlapping-intervals/,https://github.com/astromanish/CP/blob/master/final_solution/0435.%20Non-overlapping%20Intervals/0435.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0435.%20Non-overlapping%20Intervals/0435.py,Not started,Greedy,Medium,,Greedy,,,,
549,Binary Tree Longest Consecutive Sequence II,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0549.%20Binary%20Tree%20Longest%20Consecutive%20Sequence%20II/0549.cpp,,Not started,Tree,Medium,,Tree,,,,
351,Android Unlock Patterns,https://leetcode.com/problems/android-unlock-patterns/,https://github.com/astromanish/CP/blob/master/final_solution/0351.%20Android%20Unlock%20Patterns/0351.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0351.%20Android%20Unlock%20Patterns/0351.py,Not started,DFS / Dynamic Programming,Medium,,Depth-First Search,,,,
377,Combination Sum IV,https://leetcode.com/problems/combination-sum-iv/,https://github.com/astromanish/CP/blob/master/final_solution/0377.%20Combination%20Sum%20IV/0377.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0377.%20Combination%20Sum%20IV/0377.py,Not started,Dynamic Programming,Medium,,Dynamic Programming,,,,
341,Flatten Nested List Iterator,https://leetcode.com/problems/flatten-nested-list-iterator/,https://github.com/astromanish/CP/blob/master/final_solution/0341.%20Flatten%20Nested%20List%20Iterator/0341.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0341.%20Flatten%20Nested%20List%20Iterator/0341.py,Not started,Stack / Design,Medium,,Stack,,,,
261,Graph Valid Tree,https://leetcode.com/problems/graph-valid-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0261.%20Graph%20Valid%20Tree/0261.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0261.%20Graph%20Valid%20Tree/0261.py,Not started,Graph / BFS / DFS / Union Find,Medium,,Graph,,,,
567,Permutation in String,https://leetcode.com/problems/permutation-in-string/,https://github.com/astromanish/CP/blob/master/final_solution/0567.%20Permutation%20in%20String/0567.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0567.%20Permutation%20in%20String/0567.py,Not started,Two Pointers,Medium,,Two Pointers,,,,
151,Reverse Words in a String,https://leetcode.com/problems/reverse-words-in-a-string/,https://github.com/astromanish/CP/blob/master/final_solution/0151.%20Reverse%20Words%20in%20a%20String/0151.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0151.%20Reverse%20Words%20in%20a%20String/0151.py,Not started,String,Medium,,String,,,,
635,Design Log Storage System,https://leetcode.com/problems/design-log-storage-system/,https://github.com/astromanish/CP/blob/master/final_solution/0635.%20Design%20Log%20Storage%20System/0635.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0635.%20Design%20Log%20Storage%20System/0635.py,Not started,String / Design,Medium,,String,,,,
361,Bomb Enemy,https://leetcode.com/problems/bomb-enemy/,https://github.com/astromanish/CP/blob/master/final_solution/0361.%20Bomb%20Enemy/0361.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0361.%20Bomb%20Enemy/0361.py,Not started,Dynamic Programming,Medium,,Dynamic Programming,,,,
274,H-Index,https://leetcode.com/problems/h-index/,https://github.com/astromanish/CP/blob/master/final_solution/0274.%20H-Index/0274.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0274.%20H-Index/0274.py,Not started,Sort,Medium,"[Background](https://en.wikipedia.org/wiki/H-index)<br>1. Sort and check number of papers greater than h, O(nlogn) and O(1)<br>2. Counting sort, O(n) and O(n)",Sort,,,,
542,01 Matrix,https://leetcode.com/problems/01-matrix/,https://github.com/astromanish/CP/blob/master/final_solution/0542.%2001%20Matrix/0542.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0542.%2001%20Matrix/0542.py,Not started,BFS / DFS,Medium,,Breadth-First Search,,,,
814,Binary Tree Pruning,https://leetcode.com/problems/binary-tree-pruning/,https://github.com/astromanish/CP/blob/master/final_solution/0814.%20Binary%20Tree%20Pruning/0814.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0814.%20Binary%20Tree%20Pruning/0814.py,Not started,Tree,Medium,,Tree,,,,
477,Total Hamming Distance,https://leetcode.com/problems/total-hamming-distance/,https://github.com/astromanish/CP/blob/master/final_solution/0477.%20Total%20Hamming%20Distance/0477.cpp,,Not started,Bit Manipulation,Medium,,Bit Manipulation,,,,
360,Sort Transformed Array,https://leetcode.com/problems/sort-transformed-array/,https://github.com/astromanish/CP/blob/master/final_solution/0360.%20Sort%20Transformed%20Array/0360.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0360.%20Sort%20Transformed%20Array/0360.py,Not started,Math / Two Pointers,Medium,,Mathematics,,,,
547,Friend Circles,https://leetcode.com/problems/friend-circles/,https://github.com/astromanish/CP/blob/master/final_solution/0547.%20Friend%20Circles/0547.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0547.%20Friend%20Circles/0547.py,Not started,DFS / Union Find,Medium,,Depth-First Search,,,,
611,Valid Triangle Number,https://leetcode.com/problems/valid-triangle-number/,https://github.com/astromanish/CP/blob/master/final_solution/0611.%20Valid%20Triangle%20Number/0611.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0611.%20Valid%20Triangle%20Number/0611.py,Not started,Array,Medium,,Array,,,,
259,3Sum Smaller,https://leetcode.com/problems/3sum-smaller/,https://github.com/astromanish/CP/blob/master/final_solution/0259.%203Sum%20Smaller/0259.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0259.%203Sum%20Smaller/0259.py,Not started,Array / Two Pointers,Medium,,Array,,,,
826,Most Profit Assigning Work,https://leetcode.com/problems/most-profit-assigning-work/,https://github.com/astromanish/CP/blob/master/final_solution/0826.%20Most%20Profit%20Assigning%20Work/0826.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0826.%20Most%20Profit%20Assigning%20Work/0826.py,Not started,Two Pointers / Binary Search,Medium,,Two Pointers,,,,
161,One Edit Distance,https://leetcode.com/problems/one-edit-distance/,https://github.com/astromanish/CP/blob/master/final_solution/0161.%20One%20Edit%20Distance/0161.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0161.%20One%20Edit%20Distance/0161.py,Not started,String,Medium,,String,,,,
535,Encode and Decode TinyURL,https://leetcode.com/problems/encode-and-decode-tinyurl/,https://github.com/astromanish/CP/blob/master/final_solution/0535.%20Encode%20and%20Decode%20TinyURL/0535.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0535.%20Encode%20and%20Decode%20TinyURL/0535.py,Not started,String,Medium,,String,,,,
742,Closest Leaf in a Binary Tree,https://leetcode.com/problems/closest-leaf-in-a-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/0742.%20Closest%20Leaf%20in%20a%20Binary%20Tree/0742.cpp,,Not started,Tree / Graph,Medium,,Tree,,,,
163,Missing Ranges,https://leetcode.com/problems/missing-ranges/,https://github.com/astromanish/CP/blob/master/final_solution/0163.%20Missing%20Ranges/0163.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0163.%20Missing%20Ranges/0163.py,Not started,Array,Medium,,Array,,,,
334,Increasing Triplet Subsequence,https://leetcode.com/problems/increasing-triplet-subsequence/,https://github.com/astromanish/CP/blob/master/final_solution/0334.%20Increasing%20Triplet%20Subsequence/0334.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0334.%20Increasing%20Triplet%20Subsequence/0334.py,Not started,Array,Medium,,Array,,,,
