Question No.,Name,Problem Link,C++ Solution Link,Python Solution Link,Status,Category,Difficulty,Basic Idea,Section,Time Complexity,Space Complexity,Premium,Tags
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold/,https://github.com/astromanish/CP/blob/master/final_solution/1292.%20Maximum%20Side%20Length%20of%20a%20Square%20with%20Sum%20Less%20than%20or%20Equal%20to%20Threshold/1292.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1292.%20Maximum%20Side%20Length%20of%20a%20Square%20with%20Sum%20Less%20than%20or%20Equal%20to%20Threshold/1292.py,Not started,,Medium,,,,,,nan
382,Linked List Random Node,https://leetcode.com/problems/linked-list-random-node/,https://github.com/astromanish/CP/blob/master/final_solution/0382.%20Linked%20List%20Random%20Node/0382.cpp,,Not started,Reservoir Sampling,Medium,,,,,,Reservoir Sampling
1020,Number of Enclaves,https://leetcode.com/problems/number-of-enclaves/,https://github.com/astromanish/CP/blob/master/final_solution/1020.%20Number%20of%20Enclaves/1020.cpp,,Not started,,Medium,,,,,,nan
969,Pancake Sorting,https://leetcode.com/problems/pancake-sorting/,https://github.com/astromanish/CP/blob/master/final_solution/0969.%20Pancake%20Sorting/0969.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0969.%20Pancake%20Sorting/0969.py,Not started,,Medium,,,,,,nan
663,Equal Tree Partition,https://leetcode.com/problems/equal-tree-partition/,https://github.com/astromanish/CP/blob/master/final_solution/0663.%20Equal%20Tree%20Partition/0663.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0663.%20Equal%20Tree%20Partition/0663.py,Not started,Tree,Medium,,Tree,,,,Tree
1268,Search Suggestions System,https://leetcode.com/problems/search-suggestions-system/,https://github.com/astromanish/CP/blob/master/final_solution/1268.%20Search%20Suggestions%20System/1268.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1268.%20Search%20Suggestions%20System/1268.py,Not started,,Medium,,,,,,nan
1116,Print Zero Even Odd,https://leetcode.com/problems/print-zero-even-odd/,https://github.com/astromanish/CP/blob/master/final_solution/1116.%20Print%20Zero%20Even%20Odd/1116.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1116.%20Print%20Zero%20Even%20Odd/1116.py,Not started,,Medium,,,,,,nan
1156,Swap For Longest Repeated Character Substring,https://leetcode.com/problems/swap-for-longest-repeated-character-substring/,https://github.com/astromanish/CP/blob/master/final_solution/1156.%20Swap%20For%20Longest%20Repeated%20Character%20Substring/1156.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1156.%20Swap%20For%20Longest%20Repeated%20Character%20Substring/1156.py,Not started,,Medium,,,,,,nan
222,Count Complete Tree Nodes,https://leetcode.com/problems/count-complete-tree-nodes/,https://github.com/astromanish/CP/blob/master/final_solution/0222.%20Count%20Complete%20Tree%20Nodes/0222.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0222.%20Count%20Complete%20Tree%20Nodes/0222.py,Not started,,Medium,,,,,,nan
1296,Divide Array in Sets of K Consecutive Numbers,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers/,https://github.com/astromanish/CP/blob/master/final_solution/1296.%20Divide%20Array%20in%20Sets%20of%20K%20Consecutive%20Numbers/1296.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1296.%20Divide%20Array%20in%20Sets%20of%20K%20Consecutive%20Numbers/1296.py,Not started,,Medium,,,,,,nan
1404,Number of Steps to Reduce a Number in Binary Representation to One,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one/,https://github.com/astromanish/CP/blob/master/final_solution/1404.%20Number%20of%20Steps%20to%20Reduce%20a%20Number%20in%20Binary%20Representation%20to%20One/1404.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1404.%20Number%20of%20Steps%20to%20Reduce%20a%20Number%20in%20Binary%20Representation%20to%20One/1404.py,Not started,,Medium,,,,,,nan
1007,Minimum Domino Rotations For Equal Row,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row/,https://github.com/astromanish/CP/blob/master/final_solution/1007.%20Minimum%20Domino%20Rotations%20For%20Equal%20Row/1007.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1007.%20Minimum%20Domino%20Rotations%20For%20Equal%20Row/1007.py,Not started,,Medium,,,,,,nan
497,Random Point in Non-overlapping Rectangles,https://leetcode.com/problems/random-point-in-non-overlapping-rectangles/,https://github.com/astromanish/CP/blob/master/final_solution/0497.%20Random%20Point%20in%20Non-overlapping%20Rectangles/0497.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0497.%20Random%20Point%20in%20Non-overlapping%20Rectangles/0497.py,Not started,,Medium,,,,,,nan
702,Search in a Sorted Array of Unknown Size,https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size/,https://github.com/astromanish/CP/blob/master/final_solution/0702.%20Search%20in%20a%20Sorted%20Array%20of%20Unknown%20Size/0702.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0702.%20Search%20in%20a%20Sorted%20Array%20of%20Unknown%20Size/0702.py,Not started,,Medium,,,,,,nan
223,Rectangle Area,https://leetcode.com/problems/rectangle-area/,https://github.com/astromanish/CP/blob/master/final_solution/0223.%20Rectangle%20Area/0223.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0223.%20Rectangle%20Area/0223.py,Not started,Math,Medium,"Rectangle A + B - common area, O(1) and O(1)",Mathematics,,,,Math
714,Best Time to Buy and Sell Stock with Transaction Fee,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/,https://github.com/astromanish/CP/blob/master/final_solution/0714.%20Best%20Time%20to%20Buy%20and%20Sell%20Stock%20with%20Transaction%20Fee/0714.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0714.%20Best%20Time%20to%20Buy%20and%20Sell%20Stock%20with%20Transaction%20Fee/0714.py,Not started,,Medium,,,,,,nan
82,Remove Duplicates from Sorted List II,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0082.%20Remove%20Duplicates%20from%20Sorted%20List%20II/0082.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0082.%20Remove%20Duplicates%20from%20Sorted%20List%20II/0082.py,Not started,,Medium,,,,,,nan
300,Longest Increasing Subsequence,https://leetcode.com/problems/longest-increasing-subsequence/,https://github.com/astromanish/CP/blob/master/final_solution/0300.%20Longest%20Increasing%20Subsequence/0300.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0300.%20Longest%20Increasing%20Subsequence/0300.py,Not started,Binary Search / Dynamic Programming,Medium,,Binary Search,,,,Binary Search / Dynamic Programming
379,Design Phone Directory,https://leetcode.com/problems/design-phone-directory/,https://github.com/astromanish/CP/blob/master/final_solution/0379.%20Design%20Phone%20Directory/0379.cpp,,Not started,,Medium,,,,,,nan
347,Top K Frequent Elements,https://leetcode.com/problems/top-k-frequent-elements/,https://github.com/astromanish/CP/blob/master/final_solution/0347.%20Top%20K%20Frequent%20Elements/0347.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0347.%20Top%20K%20Frequent%20Elements/0347.py,Not started,Hash Table / Heap,Medium,"1. Sort by frequency, O(nlogn) and O(n). <br> 2. we can build a min heaq (based on frequency), then pop min until there are k element, O(klgn) and O(n)",Hash Table,,,,Hash Table / Heap
1038,Binary Search Tree to Greater Sum Tree,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree/,https://github.com/astromanish/CP/blob/master/final_solution/1038.%20Binary%20Search%20Tree%20to%20Greater%20Sum%20Tree/1038.cpp,,Not started,,Medium,,,,,,nan
59,Spiral Matrix II,https://leetcode.com/problems/spiral-matrix-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0059.%20Spiral%20Matrix%20II/0059.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0059.%20Spiral%20Matrix%20II/0059.py,Not started,,Medium,,,,,,nan
907,Sum of Subarray Minimums,https://leetcode.com/problems/sum-of-subarray-minimums/,https://github.com/astromanish/CP/blob/master/final_solution/0907.%20Sum%20of%20Subarray%20Minimums/0907.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0907.%20Sum%20of%20Subarray%20Minimums/0907.py,Not started,,Medium,,,,,,nan
34,Find First and Last Position of Element in Sorted Array,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array/,https://github.com/astromanish/CP/blob/master/final_solution/0034.%20Find%20First%20and%20Last%20Position%20of%20Element%20in%20Sorted%20Array/0034.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0034.%20Find%20First%20and%20Last%20Position%20of%20Element%20in%20Sorted%20Array/0034.py,Not started,,Medium,,,,,,nan
1138,Alphabet Board Path,https://leetcode.com/problems/alphabet-board-path/,https://github.com/astromanish/CP/blob/master/final_solution/1138.%20Alphabet%20Board%20Path/1138.cpp,,Not started,,Medium,,,,,,nan
1100,Find K-Length Substrings With No Repeated Characters,https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters/,https://github.com/astromanish/CP/blob/master/final_solution/1100.%20Find%20K-Length%20Substrings%20With%20No%20Repeated%20Characters/1100.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1100.%20Find%20K-Length%20Substrings%20With%20No%20Repeated%20Characters/1100.py,Not started,,Medium,,,,,,nan
1257,Smallest Common Region,https://leetcode.com/problems/smallest-common-region/,https://github.com/astromanish/CP/blob/master/final_solution/1257.%20Smallest%20Common%20Region/1257.cpp,,Not started,,Medium,,,,,,nan
592,Fraction Addition and Subtraction,https://leetcode.com/problems/fraction-addition-and-subtraction/,https://github.com/astromanish/CP/blob/master/final_solution/0592.%20Fraction%20Addition%20and%20Subtraction/0592.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0592.%20Fraction%20Addition%20and%20Subtraction/0592.py,Not started,,Medium,,,,,,nan
294,Flip Game II,https://leetcode.com/problems/flip-game-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0294.%20Flip%20Game%20II/0294.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0294.%20Flip%20Game%20II/0294.py,Not started,Backtracking,Medium,,Backtracking,,,,Backtracking
380,Insert Delete GetRandom O(1),https://leetcode.com/problems/insert-delete-getrandom-o(1)/,https://github.com/astromanish/CP/blob/master/final_solution/0380.%20Insert%20Delete%20GetRandom%20O%281%29/0380.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0380.%20Insert%20Delete%20GetRandom%20O%281%29/0380.py,Not started,,Medium,,,,,,nan
1372,Longest ZigZag Path in a Binary Tree,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree/,https://github.com/astromanish/CP/blob/master/final_solution/1372.%20Longest%20ZigZag%20Path%20in%20a%20Binary%20Tree/1372.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1372.%20Longest%20ZigZag%20Path%20in%20a%20Binary%20Tree/1372.py,Not started,,Medium,,,,,,nan
616,Add Bold Tag in String,https://leetcode.com/problems/add-bold-tag-in-string/,https://github.com/astromanish/CP/blob/master/final_solution/0616.%20Add%20Bold%20Tag%20in%20String/0616.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0616.%20Add%20Bold%20Tag%20in%20String/0616.py,Not started,,Medium,,,,,,nan
134,Gas Station,https://leetcode.com/problems/gas-station/,https://github.com/astromanish/CP/blob/master/final_solution/0134.%20Gas%20Station/0134.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0134.%20Gas%20Station/0134.py,Not started,Greedy,Medium,,Greedy,,,,Greedy
277,Find the Celebrity,https://leetcode.com/problems/find-the-celebrity/,https://github.com/astromanish/CP/blob/master/final_solution/0277.%20Find%20the%20Celebrity/0277.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0277.%20Find%20the%20Celebrity/0277.py,Not started,Array,Medium,,Array,,,,Array
199,Binary Tree Right Side View,https://leetcode.com/problems/binary-tree-right-side-view/,https://github.com/astromanish/CP/blob/master/final_solution/0199.%20Binary%20Tree%20Right%20Side%20View/0199.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0199.%20Binary%20Tree%20Right%20Side%20View/0199.py,Not started,,Medium,,,,,,nan
1101,The Earliest Moment When Everyone Become Friends,https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends/,https://github.com/astromanish/CP/blob/master/final_solution/1101.%20The%20Earliest%20Moment%20When%20Everyone%20Become%20Friends/1101.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1101.%20The%20Earliest%20Moment%20When%20Everyone%20Become%20Friends/1101.py,Not started,,Medium,,,,,,nan
313,Super Ugly Number,https://leetcode.com/problems/super-ugly-number/,https://github.com/astromanish/CP/blob/master/final_solution/0313.%20Super%20Ugly%20Number/0313.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0313.%20Super%20Ugly%20Number/0313.py,Not started,Dynamic Programming / Math,Medium,,Dynamic Programming,,,,Dynamic Programming / Math
1381,Design a Stack With Increment Operation,https://leetcode.com/problems/design-a-stack-with-increment-operation/,https://github.com/astromanish/CP/blob/master/final_solution/1381.%20Design%20a%20Stack%20With%20Increment%20Operation/1381.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1381.%20Design%20a%20Stack%20With%20Increment%20Operation/1381.py,Not started,,Medium,,,,,,nan
918,Maximum Sum Circular Subarray,https://leetcode.com/problems/maximum-sum-circular-subarray/,https://github.com/astromanish/CP/blob/master/final_solution/0918.%20Maximum%20Sum%20Circular%20Subarray/0918.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0918.%20Maximum%20Sum%20Circular%20Subarray/0918.py,Done,,Medium,,,,,,nan
1110,Delete Nodes And Return Forest,https://leetcode.com/problems/delete-nodes-and-return-forest/,https://github.com/astromanish/CP/blob/master/final_solution/1110.%20Delete%20Nodes%20And%20Return%20Forest/1110.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1110.%20Delete%20Nodes%20And%20Return%20Forest/1110.py,Not started,,Medium,,,,,,nan
1386,Cinema Seat Allocation,https://leetcode.com/problems/cinema-seat-allocation/,https://github.com/astromanish/CP/blob/master/final_solution/1386.%20Cinema%20Seat%20Allocation/1386.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1386.%20Cinema%20Seat%20Allocation/1386.py,Not started,,Medium,,,,,,nan
813,Largest Sum of Averages,https://leetcode.com/problems/largest-sum-of-averages/,https://github.com/astromanish/CP/blob/master/final_solution/0813.%20Largest%20Sum%20of%20Averages/0813.cpp,,Not started,,Medium,,,,,,nan
152,Maximum Product Subarray,https://leetcode.com/problems/maximum-product-subarray/,https://github.com/astromanish/CP/blob/master/final_solution/0152.%20Maximum%20Product%20Subarray/0152.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0152.%20Maximum%20Product%20Subarray/0152.py,Not started,,Medium,"DP, f(k) = max(f(k-1) * A[k], A[k], g(k-1) * A[k]), g(k) = min(g(k-1) * A[k], A[k], f(k-1) * A[k]), O(n) and O(1)",,,,,nan
454,4Sum II,https://leetcode.com/problems/4sum-ii/,https://github.com/astromanish/CP/blob/master/final_solution/0454.%204Sum%20II/0454.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0454.%204Sum%20II/0454.py,Not started,,Medium,,,,,,nan
1039,Minimum Score Triangulation of Polygon,https://leetcode.com/problems/minimum-score-triangulation-of-polygon/,https://github.com/astromanish/CP/blob/master/final_solution/1039.%20Minimum%20Score%20Triangulation%20of%20Polygon/1039.cpp,https://github.com/astromanish/CP/blob/master/final_solution/1039.%20Minimum%20Score%20Triangulation%20of%20Polygon/1039.py,Not started,,Medium,,,,,,nan
718,Maximum Length of Repeated Subarray,https://leetcode.com/problems/maximum-length-of-repeated-subarray/,https://github.com/astromanish/CP/blob/master/final_solution/0718.%20Maximum%20Length%20of%20Repeated%20Subarray/0718.cpp,https://github.com/astromanish/CP/blob/master/final_solution/0718.%20Maximum%20Length%20of%20Repeated%20Subarray/0718.py,Not started,Array / Dynamic Programming,Medium,,Array,,,,Array / Dynamic Programming
